JT,Escape,EscapeTime,Ejection,JT_Clone,Clone
54672,in,21100000.269036137,21100000.269036137,54672_Clone_7,clone-7
51364,in,343500000.287866,343500000.287866,51364_Clone_7,clone-7
48373,in,240000000.0183276,240000000.0183276,48373_Clone_7,clone-7
51958,out,12900000.119471194,15800000.124208853,51958_Clone_7,clone-7
53436,in,85100000.3394562,85100000.3394562,53436_Clone_7,clone-7
48604,out,535700000.18681365,536100000.31826633,48604_Clone_7,clone-7
51405,out,712200000.2641491,716000000.3267483,51405_Clone_7,clone-7
51348,out,1159900000.1059096,1160000000.3364727,51348_Clone_7,clone-7
51962,in,3334200000.3589787,3334200000.3589787,51962_Clone_7,clone-7
55578,in,457600000.02400434,457600000.02400434,55578_Clone_7,clone-7
43706,out,3002100000.153204,3002200000.383767,43706_Clone_7,clone-7
45822,out,1173600000.0610592,1173700000.2916224,45822_Clone_7,clone-7
51347,out,3289500000.101257,3290000000.067873,51347_Clone_7,clone-7
54689,out,1182900000.1518312,1183000000.3823938,54689_Clone_7,clone-7
55060,out,1384300000.3063872,1384300000.3063872,55060_Clone_7,clone-7
48764,out,3386500000.3464994,3386600000.1816626,48764_Clone_7,clone-7
48249,out,618200000.2140008,618300000.0491643,48249_Clone_7,clone-7
54596,out,1302000000.3449259,1302200000.0152526,54596_Clone_7,clone-7
51351,out,1114300000.1455195,1114700000.276972,51351_Clone_7,clone-7
55419,in,1435800000.0310025,1435800000.0310025,55419_Clone_7,clone-7
47969,out,2206800000.349782,2207000000.0201077,47969_Clone_7,clone-7
51365,in,4224200000.2448907,4224200000.2448907,51365_Clone_7,clone-7
55568,in,3695700000.341517,3695700000.341517,55568_Clone_7,clone-7
60383,in,1046100000.2706608,1046100000.2706608,60383_Clone_7,clone-7
61610,out,1979100000.0533206,1979600000.0199368,61610_Clone_7,clone-7
62114,in,3520200000.1974125,3520200000.1974125,62114_Clone_7,clone-7
65228,out,225600000.2245664,226200000.33129808,65228_Clone_7,clone-7
65205,out,1106200000.0537057,1106300000.2842686,65205_Clone_7,clone-7
65150,in,2735400000.08832,2735400000.08832,65150_Clone_7,clone-7
65194,out,4062500000.2865,4062700000.352226,65194_Clone_7,clone-7
65216,out,417800000.3880762,417900000.2232393,65216_Clone_7,clone-7
65229,in,4459900000.369171,4459900000.369171,65229_Clone_7,clone-7
77906,in,3604800000.3216257,3604800000.3216257,77906_Clone_7,clone-7
63193,out,771100000.0482363,771300000.1139625,63193_Clone_7,clone-7
63231,in,1530800000.0143814,1530800000.0143814,63231_Clone_7,clone-7
63290,in,494400000.2556385,494400000.2556385,63290_Clone_7,clone-7
58931,out,3763100000.3488703,3763100000.3488703,58931_Clone_7,clone-7
57915,in,1864700000.0208933,1864700000.0208933,57915_Clone_7,clone-7
63175,in,2714900000.270877,2714900000.270877,63175_Clone_7,clone-7
63923,in,2744800000.0142546,2744800000.0142546,63923_Clone_7,clone-7
63273,out,2529200000.333333,2529400000.003659,63273_Clone_7,clone-7
63286,out,771200000.2787994,771300000.1139625,63286_Clone_7,clone-7
63205,in,1059600000.160084,1059600000.160084,63205_Clone_7,clone-7
65097,in,1176700000.0913165,1176700000.0913165,65097_Clone_7,clone-7
60322,in,2186600000.0378284,2186700000.268392,60322_Clone_7,clone-7
60257,in,1320000000.3292904,1320000000.3292904,60257_Clone_7,clone-7
57013,out,2943600000.1051693,2943700000.3357325,57013_Clone_7,clone-7
56962,in,3032900000.39005,3032900000.39005,56962_Clone_7,clone-7
63287,in,1548300000.0321305,1548300000.0321305,63287_Clone_7,clone-7
57041,out,1969700000.1273863,1970400000.1597285,57041_Clone_7,clone-7
59049,out,3145600000.061505,3145600000.061505,59049_Clone_7,clone-7
77891,in,15000000.35468812,15000000.35468812,77891_Clone_7,clone-7
67065,in,389000000.01769286,389000000.01769286,67065_Clone_7,clone-7
82055,out,264500000.22483933,264600000.04492795,82055_Clone_7,clone-7
85030,out,52800000.18318407,52900000.00704131,85030_Clone_7,clone-7
68444,out,1033700000.149632,1033800000.3801948,68444_Clone_7,clone-7
65590,in,4352200000.350735,4352200000.350735,65590_Clone_7,clone-7
65281,out,1261100000.1498034,1261300000.2155294,65281_Clone_7,clone-7
76824,in,237100000.09555763,237100000.09555763,76824_Clone_7,clone-7
65250,out,343900000.0239185,344400000.38593423,65250_Clone_7,clone-7
73637,in,3180200000.360949,3180200000.360949,73637_Clone_7,clone-7
76820,out,611800000.0877602,612300000.054376,76820_Clone_7,clone-7
83978,in,2601700000.237407,2601700000.237407,83978_Clone_7,clone-7
89836,in,668500000.3350586,668500000.3350586,89836_Clone_7,clone-7
77894,in,4409900000.148411,4409900000.148411,77894_Clone_7,clone-7
85798,out,1382200000.2093613,1382300000.0445244,85798_Clone_7,clone-7
76838,out,367700000.33274496,367900000.0030712,76838_Clone_7,clone-7
83977,in,3547700000.338275,3547700000.338275,83977_Clone_7,clone-7
88775,in,2974500000.1771784,2974500000.1771784,88775_Clone_7,clone-7
77897,in,2444900000.110009,2444900000.110009,77897_Clone_7,clone-7
73795,in,3608800000.0545506,3608800000.0545506,73795_Clone_7,clone-7
90380,out,37800000.11279672,37900000.33205397,90380_Clone_7,clone-7
98362,in,1075800000.3437119,1075800000.3437119,98362_Clone_7,clone-7
99308,out,1508500000.0008025,1508800000.2970915,99308_Clone_7,clone-7
98361,out,2491800000.29992,2491900000.1350827,98361_Clone_7,clone-7
99309,out,204100000.15631324,204400000.0119791,99309_Clone_7,clone-7
89927,in,1681200000.0155385,1681200000.0155385,89927_Clone_7,clone-7
99306,out,1373700000.3814948,1373800000.216658,99306_Clone_7,clone-7
163240,in,42900000.223716415,42900000.223716415,163240_Clone_7,clone-7
99943,out,58100000.33721826,58600000.24730451,99943_Clone_7,clone-7
155332,out,778500000.1077082,779000000.074324,155332_Clone_7,clone-7
163731,in,75900000.28450322,75900000.28450322,163731_Clone_7,clone-7
134419,in,163200000.19566792,163200000.19566792,134419_Clone_7,clone-7
114694,out,1322200000.2614794,1322300000.0966427,114694_Clone_7,clone-7
155326,in,703400000.1399933,703400000.1399933,155326_Clone_7,clone-7
144840,out,4265900000.307519,4266000000.142682,144840_Clone_7,clone-7
156123,in,1443900000.1228163,1443900000.1228163,156123_Clone_7,clone-7
101612,out,1014800000.0671992,1015700000.1652672,101612_Clone_7,clone-7
156185,out,366900000.06983984,367100000.1355661,156185_Clone_7,clone-7
162388,in,2729100000.192642,2729100000.192642,162388_Clone_7,clone-7
116901,in,3740300000.368675,3740300000.368675,116901_Clone_7,clone-7
153464,out,1346500000.1415215,1346600000.3720849,153464_Clone_7,clone-7
150872,out,431900000.07927835,432000000.3098415,150872_Clone_7,clone-7
116439,out,3562100000.3257666,3562400000.2266564,116439_Clone_7,clone-7
154989,out,1108300000.1507313,1108500000.2164576,154989_Clone_7,clone-7
106143,in,158100000.27694833,158100000.27694833,106143_Clone_7,clone-7
125045,in,1220300000.1852438,1220300000.1852438,125045_Clone_7,clone-7
158601,in,1271800000.305259,1271800000.305259,158601_Clone_7,clone-7
105685,in,3544700000.1431813,3544700000.1431813,105685_Clone_7,clone-7
131451,in,2489600000.367731,2489600000.367731,131451_Clone_7,clone-7
107804,in,1340000000.1801178,1340000000.1801178,107804_Clone_7,clone-7
153500,in,2326000000.378041,2326000000.378041,153500_Clone_7,clone-7
116567,in,2039400000.2974925,2039400000.2974925,116567_Clone_7,clone-7
134957,out,1608600000.2763016,1608700000.1114647,134957_Clone_7,clone-7
163256,in,1476300000.0946724,1476300000.0946724,163256_Clone_7,clone-7
111113,out,2723600000.1644697,2724900000.3939905,111113_Clone_7,clone-7
111771,out,546400000.3422693,546500000.1774324,111771_Clone_7,clone-7
130648,out,2131800000.21723,2132300000.1838453,130648_Clone_7,clone-7
129145,out,2026700000.2755735,2066100000.1754496,129145_Clone_7,clone-7
116134,in,4445000000.371393,4445000000.371393,116134_Clone_7,clone-7
131635,in,1507200000.1666815,1507200000.1666815,131635_Clone_7,clone-7
129144,in,2024000000.376769,2024000000.376769,129144_Clone_7,clone-7
111198,in,726100000.285025,726100000.285025,111198_Clone_7,clone-7
138981,in,1774200000.132455,1774200000.132455,138981_Clone_7,clone-7
105654,in,1459700000.1749918,1459700000.1749918,105654_Clone_7,clone-7
111571,out,2484100000.3395586,2484200000.1747217,111571_Clone_7,clone-7
111736,in,4143500000.01844,4143500000.01844,111736_Clone_7,clone-7
109266,in,2492000000.3656464,2492000000.3656464,109266_Clone_7,clone-7
157730,out,3351900000.0470552,3352200000.343344,157730_Clone_7,clone-7
120453,in,3050900000.3744144,3050900000.3744144,120453_Clone_7,clone-7
157468,in,2274000000.291409,2274000000.291409,157468_Clone_7,clone-7
114208,out,2495200000.231067,2495400000.296793,114208_Clone_7,clone-7
160465,out,3445300000.2954235,3445400000.130586,160465_Clone_7,clone-7
124695,in,2795900000.002817,2795900000.002817,124695_Clone_7,clone-7
111805,in,1278300000.2666626,1278300000.2666626,111805_Clone_7,clone-7
160856,in,1373000000.3491528,1373000000.3491528,160856_Clone_7,clone-7
161646,in,1984900000.3777828,1984900000.3777828,161646_Clone_7,clone-7
110359,out,3885100000.111096,3885100000.111096,110359_Clone_7,clone-7
111819,in,4115700000.3720884,4115700000.3720884,111819_Clone_7,clone-7
107178,in,4028100000.052781,4028100000.052781,107178_Clone_7,clone-7
124985,in,3224700000.157545,3224700000.157545,124985_Clone_7,clone-7
130190,out,4032600000.147722,4032800000.213449,130190_Clone_7,clone-7
159633,in,1862300000.022978,1862300000.022978,159633_Clone_7,clone-7
160533,out,3082000000.11675,3082000000.11675,160533_Clone_7,clone-7
122581,in,2314700000.025406,2314700000.025406,122581_Clone_7,clone-7
128383,in,2768600000.323081,2768600000.323081,128383_Clone_7,clone-7
163189,in,2530000000.200838,2530000000.200838,163189_Clone_7,clone-7
117423,out,3945100000.058978,3945200000.289541,117423_Clone_7,clone-7
103508,out,3867400000.0276213,3867500000.2581844,103508_Clone_7,clone-7
114141,out,3739400000.270607,3739500000.10577,114141_Clone_7,clone-7
105803,out,3670400000.132843,3670500000.363406,105803_Clone_7,clone-7
137879,out,2515600000.2133465,2516300000.2456884,137879_Clone_7,clone-7
163702,in,2962000000.2209864,2962000000.2209864,163702_Clone_7,clone-7
106160,in,4186300000.244864,4186300000.244864,106160_Clone_7,clone-7
153755,out,4452000000.022717,4452100000.012087,153755_Clone_7,clone-7
182516,in,619800000.3444113,619800000.3444113,182516_Clone_7,clone-7
167686,in,425600000.1836008,425600000.1836008,167686_Clone_7,clone-7
180274,out,1278700000.0027153,1279200000.364731,180274_Clone_7,clone-7
166230,in,327900000.30141675,327900000.30141675,166230_Clone_7,clone-7
181278,in,1082000000.0088263,1082000000.0088263,181278_Clone_7,clone-7
182161,out,1275600000.3678582,1275600000.3678582,182161_Clone_7,clone-7
166123,in,1462700000.370086,1462700000.370086,166123_Clone_7,clone-7
178268,in,1993500000.040813,1993500000.040813,178268_Clone_7,clone-7
179133,in,1891300000.0636878,1891300000.0636878,179133_Clone_7,clone-7
180265,out,1870700000.0156813,1872800000.1127074,180265_Clone_7,clone-7
179190,out,2009200000.2578247,2009500000.1587145,179190_Clone_7,clone-7
178387,out,1971100000.1920702,1971700000.3892488,178387_Clone_7,clone-7
172819,out,2939600000.3722444,2941100000.272091,172819_Clone_7,clone-7
175471,out,2509200000.0871053,2510100000.185174,175471_Clone_7,clone-7
168033,in,2510100000.185174,2510100000.185174,168033_Clone_7,clone-7
166136,in,3299500000.224371,3299500000.224371,166136_Clone_7,clone-7
178291,out,1257600000.3834937,1257700000.2186568,178291_Clone_7,clone-7
181665,out,3348700000.181634,3348800000.016797,181665_Clone_7,clone-7
195495,in,101100000.02243532,101100000.02243532,195495_Clone_7,clone-7
185919,in,96400000.1748702,96400000.1748702,185919_Clone_7,clone-7
199793,out,145500000.01258233,145700000.04815954,199793_Clone_7,clone-7
185666,in,486100000.09809816,486100000.09809816,185666_Clone_7,clone-7
192222,out,228500000.14733642,228700000.1829136,192222_Clone_7,clone-7
200023,in,410000000.19715154,410000000.19715154,200023_Clone_7,clone-7
195245,in,810400000.1129488,810400000.1129488,195245_Clone_7,clone-7
192964,out,2007000000.325636,2008500000.2254832,192964_Clone_7,clone-7
199791,out,780200000.0732816,780800000.2704606,199791_Clone_7,clone-7
193670,out,3512700000.302777,3512700000.302777,193670_Clone_7,clone-7
187692,in,824200000.2986616,824200000.2986616,187692_Clone_7,clone-7
199796,in,655200000.1159612,655200000.1159612,199796_Clone_7,clone-7
187456,out,850400000.2100033,850500000.0451664,187456_Clone_7,clone-7
188006,in,3625700000.270521,3625700000.270521,188006_Clone_7,clone-7
192938,in,345600000.38489187,345600000.38489187,192938_Clone_7,clone-7
184287,out,1185300000.1497462,1185400000.3803089,184287_Clone_7,clone-7
195467,out,738100000.2746012,738600000.241217,195467_Clone_7,clone-7
195117,out,3350900000.113823,3351100000.1795487,195117_Clone_7,clone-7
190442,out,1646000000.3097146,1646100000.1448774,190442_Clone_7,clone-7
195232,out,159500000.13058898,160300000.27289796,195232_Clone_7,clone-7
190294,out,587500000.2077183,587900000.3391707,190294_Clone_7,clone-7
191075,out,2322900000.3477826,2323000000.182946,191075_Clone_7,clone-7
192218,in,3284800000.33599,3284800000.33599,192218_Clone_7,clone-7
184977,out,3297400000.127345,3297700000.0282345,184977_Clone_7,clone-7
192966,in,567500000.356891,567500000.356891,192966_Clone_7,clone-7
189310,in,1393300000.1008694,1393300000.1008694,189310_Clone_7,clone-7
184985,in,517500000.13672286,517500000.13672286,184985_Clone_7,clone-7
182522,in,1631500000.0916598,1631500000.0916598,182522_Clone_7,clone-7
192345,out,1890700000.2619085,1890800000.097072,192345_Clone_7,clone-7
200022,out,851000000.011782,857800000.2694753,200022_Clone_7,clone-7
197624,out,1582200000.2992337,1582200000.2992337,197624_Clone_7,clone-7
189377,in,4255200000.152064,4255200000.152064,189377_Clone_7,clone-7
191088,out,1433900000.3951027,1433900000.3951027,191088_Clone_7,clone-7
190458,out,1334700000.2176714,1336400000.183245,190458_Clone_7,clone-7
195153,in,2582800000.154974,2582800000.154974,195153_Clone_7,clone-7
195505,out,2446800000.141309,2446900000.371872,195505_Clone_7,clone-7
195490,in,2320600000.185031,2320600000.185031,195490_Clone_7,clone-7
187656,in,2762400000.2625666,2762400000.2625666,187656_Clone_7,clone-7
187476,in,3023900000.200168,3023900000.200168,187476_Clone_7,clone-7
195041,out,1926200000.2640214,1926300000.0991848,195041_Clone_7,clone-7
190665,in,2142200000.076396,2142200000.076396,190665_Clone_7,clone-7
191291,in,4382700000.271883,4382700000.271883,191291_Clone_7,clone-7
189215,out,2269700000.2621946,2269900000.327921,189215_Clone_7,clone-7
184274,out,3608600000.384225,3608700000.219389,184274_Clone_7,clone-7
187472,out,1037200000.3113416,1037400000.3770679,187472_Clone_7,clone-7
188083,out,4210200000.388852,4210800000.190632,188083_Clone_7,clone-7
197563,out,2701300000.150891,2701400000.381453,197563_Clone_7,clone-7
189616,out,3698100000.3394322,3698200000.1745954,189616_Clone_7,clone-7
193592,in,2833100000.365904,2833100000.365904,193592_Clone_7,clone-7
184276,in,2727100000.3261795,2727100000.3261795,184276_Clone_7,clone-7
195230,in,3163200000.3098164,3163200000.3098164,195230_Clone_7,clone-7
192220,out,3642800000.156817,3642900000.387381,192220_Clone_7,clone-7
184983,in,3379400000.187917,3379500000.02308,184983_Clone_7,clone-7
185490,in,1732400000.2346642,1732400000.2346642,185490_Clone_7,clone-7
185489,in,1959400000.1033835,1959400000.1033835,185489_Clone_7,clone-7
196364,out,3179100000.197155,3179300000.262881,196364_Clone_7,clone-7
191912,in,4405200000.2526045,4405200000.2526045,191912_Clone_7,clone-7
195188,in,2724400000.031975,2724400000.031975,195188_Clone_7,clone-7
191028,out,1609000000.012354,1609000000.012354,191028_Clone_7,clone-7
192217,in,3941100000.326053,3941100000.326053,192217_Clone_7,clone-7
187755,out,4446100000.254467,4447500000.105653,187755_Clone_7,clone-7
214508,out,269700000.1542715,269800000.38483465,214508_Clone_7,clone-7
202797,in,436200000.1084932,436200000.1084932,202797_Clone_7,clone-7
200037,in,723400000.3862202,723400000.3862202,200037_Clone_7,clone-7
202752,out,318300000.3097557,318500000.37548196,202752_Clone_7,clone-7
213180,out,1260000000.381409,1260100000.216572,213180_Clone_7,clone-7
207749,in,579800000.2473568,579800000.2473568,207749_Clone_7,clone-7
207892,in,3902700000.359408,3902700000.359408,207892_Clone_7,clone-7
215199,out,870800000.192283,872500000.1578562,215199_Clone_7,clone-7
200069,in,1787000000.3849363,1787000000.3849363,200069_Clone_7,clone-7
215020,out,645400000.0585741,645600000.1243004,215020_Clone_7,clone-7
205380,out,708200000.1358236,708300000.3663868,205380_Clone_7,clone-7
201039,in,840400000.0868896,840400000.0868896,201039_Clone_7,clone-7
204619,out,634000000.2661767,634000000.2661767,204619_Clone_7,clone-7
213491,in,1400100000.3585627,1400100000.3585627,213491_Clone_7,clone-7
200042,out,461900000.0532192,462000000.2837824,200042_Clone_7,clone-7
201006,in,2420700000.06513,2420700000.06513,201006_Clone_7,clone-7
213119,in,800400000.3852353,800400000.3852353,213119_Clone_7,clone-7
200544,in,4119100000.303235,4119100000.303235,200544_Clone_7,clone-7
202855,in,2065500000.3736708,2065500000.3736708,202855_Clone_7,clone-7
200051,out,2518300000.112151,2518400000.3427143,200051_Clone_7,clone-7
210237,out,4257900000.050868,4258000000.281431,210237_Clone_7,clone-7
202824,in,1927300000.0324168,1927300000.0324168,202824_Clone_7,clone-7
214514,in,3591800000.003418,3591800000.003418,214514_Clone_7,clone-7
214511,out,3959900000.177922,3960300000.309375,214511_Clone_7,clone-7
225230,out,159800000.38165486,159900000.20174348,225230_Clone_7,clone-7
219958,in,58300000.38033276,58300000.38033276,219958_Clone_7,clone-7
220355,out,149800000.18439293,150000000.21997017,220355_Clone_7,clone-7
216421,out,331600000.13345283,337100000.16162527,216421_Clone_7,clone-7
219844,in,98500000.3507312,98500000.3507312,219844_Clone_7,clone-7
222785,in,855400000.2715603,855500000.1067232,222785_Clone_7,clone-7
227759,in,117600000.38745748,117600000.38745748,227759_Clone_7,clone-7
215551,in,419400000.12308633,419400000.12308633,215551_Clone_7,clone-7
219908,out,134000000.14159109,134500000.03283417,219908_Clone_7,clone-7
224793,in,713000000.1316541,713000000.1316541,224793_Clone_7,clone-7
228155,in,289000000.36815685,289000000.36815685,228155_Clone_7,clone-7
216419,in,386000000.21799886,386000000.21799886,216419_Clone_7,clone-7
227082,in,1810800000.298363,1810800000.298363,227082_Clone_7,clone-7
215243,out,2620700000.155002,2636300000.141452,215243_Clone_7,clone-7
229859,in,414600000.1272558,414600000.1272558,229859_Clone_7,clone-7
228006,in,444100000.13458097,444100000.13458097,228006_Clone_7,clone-7
228120,in,2452400000.0046444,2452400000.0046444,228120_Clone_7,clone-7
229761,out,2635000000.307331,2635100000.142494,229761_Clone_7,clone-7
221917,in,899200000.0358137,899200000.0358137,221917_Clone_7,clone-7
216293,in,1985700000.245288,1985700000.245288,216293_Clone_7,clone-7
225632,in,1764800000.2065203,1764800000.2065203,225632_Clone_7,clone-7
215530,out,2611000000.3281784,2611300000.229068,215530_Clone_7,clone-7
216551,out,1511200000.295007,1511300000.1301699,216551_Clone_7,clone-7
215407,out,2223100000.368573,2223400000.2694626,215407_Clone_7,clone-7
222871,in,3138800000.199211,3138800000.199211,222871_Clone_7,clone-7
224020,in,307900000.0551895,307900000.0551895,224020_Clone_7,clone-7
225294,out,1047600000.1705078,1049000000.2351916,225294_Clone_7,clone-7
229832,out,1359600000.2948925,1359700000.1300554,229832_Clone_7,clone-7
228123,out,3829700000.093319,3829700000.093319,228123_Clone_7,clone-7
225211,in,2015200000.2526133,2015200000.2526133,225211_Clone_7,clone-7
222840,in,485000000.3297037,485000000.3297037,222840_Clone_7,clone-7
225229,in,1634000000.3201382,1634000000.3201382,225229_Clone_7,clone-7
